id,lat,lon,dia,diasd,mare,insSPA
01-1-000663,70.9144,263.548,11.6192,0.229498,0,0
01-1-000664,71.9749,264.399,13.1415,0.203749,0,0
01-1-000665,71.5004,264.252,17.2988,0.473856,0,0
01-1-000668,72.8611,261.965,19.8333,0.473249,0,0
01-1-000670,73.6975,262.909,17.1902,0.311798,0,0
01-1-000672,74.9443,260.397,10.1466,0.142607,0,0
01-1-000673,75.2758,260.678,29.0736,0.391891,0,0
01-1-000675,77.9597,259.526,12.751,0.231862,0,0
01-1-000678,79.1892,259.971,20.0436,0.306758,0,0
01-1-000679,80.6171,257.519,12.2724,0.448324,0,0
01-1-000680,83.2095,255.583,11.8071,0.170692,0,0
01-1-000682,80.3604,107.035,10.1321,0.238303,0,0
01-1-000686,86.8079,133.204,22.3233,0.902373,0,0
01-1-000687,83.1181,98.3785,29.1182,1.5125,0,0
01-1-000689,84.3794,97.8842,17.0167,0.37293,0,0
01-1-000690,78.9116,100.43,10.3367,0.162887,0,0
01-1-000691,77.7082,101.736,11.633,0.140867,0,0
01-1-000692,74.8252,100.706,10.2358,0.567799,0,0
01-1-000696,68.0938,94.4816,14.4011,0.206031,0,0
01-1-000701,65.3206,91.4539,16.4221,0.809532,0,0
01-1-000702,67.7126,92.7388,11.962,0.260668,0,0
01-1-000704,68.336,92.9939,11.2695,0.146351,0,0
01-1-000706,73.8687,91.3612,10.0482,0.215702,0,0
01-1-000707,74.4426,92.2787,13.8209,0.449681,0,0
01-1-000708,76.5623,93.4738,21.4616,0.752602,0,0
01-1-000710,75.994,94.775,18.1199,0.5634,0,0
01-1-000711,75.6927,88.2176,16.2304,0.386365,0,0
01-1-000712,74.7976,87.6473,20.9162,0.546738,0,0
01-1-000713,74.5184,88.0031,10.8235,0.11252,0,0
01-1-000714,77.0588,93.4335,12.5151,0.596994,0,0
01-1-000716,79.5808,95.5559,18.4577,0.849683,0,0
01-1-000719,89.1368,121.105,14.3677,0.11243,0,0
01-1-000720,87.9609,250.029,16.7128,0.3235,0,0
01-1-000723,84.1915,260.515,15.1716,0.482592,0,0
01-1-000725,82.0401,263.255,21.5637,0.218037,0,0
01-1-000726,81.1279,265.456,18.0813,0.356061,0,0
01-1-000727,79.5644,266.703,24.1472,0.436277,0,0
01-1-000728,76.7639,264.224,28.3956,0.825008,0,0
01-1-000729,76.2484,268.721,25.5764,0.833888,0,0
01-1-000733,71.421,268.65,18.5069,0.58519,0,0
01-1-000734,68.9758,266.402,10.9392,0.262581,0,0
01-1-000735,68.4131,267.283,14.6588,0.479478,0,0
01-1-000736,67.7726,267.899,20.0873,0.557336,0,0
01-1-000737,67.2726,268.145,14.8222,0.146789,0,0
01-1-000740,64.2717,269.636,12.5102,0.287274,0,0
01-1-000741,62.3967,268.541,11.7462,0.107674,0,0
01-1-000742,61.5057,268.847,13.6995,0.632954,0,0
01-1-000745,61.3157,272.756,13.3873,0.276579,0,0
01-1-000749,74.9271,270.906,12.3806,0.306861,0,0
01-1-000751,79.7861,272.457,11.1405,0.248994,0,0
01-1-000753,79.3762,274.069,10.8778,0.505744,0,0
01-1-000754,80.6295,274.066,16.1337,0.421437,0,0
01-1-000756,81.5673,269.371,11.8864,0.398481,0,0
01-1-000757,84.4067,268.936,12.2927,0.369585,0,0
01-1-000759,87.9223,267.687,11.216,0.185471,0,0
01-1-000761,86.9256,283.342,23.0809,0.564797,0,0
01-1-000762,89.3976,310.371,15.5867,0.287299,0,0
01-1-000763,87.2661,79.8386,13.5423,0.53443,0,0
01-1-000765,86.365,82.6724,16.1308,0.700093,0,0
01-1-000766,84.915,92.4868,24.4436,0.481462,0,0
01-1-000767,83.7433,85.5766,11.4792,0.27262,0,0
01-1-000768,84.1017,83.3813,16.5728,0.479543,0,0
01-1-000769,83.246,82.4425,23.602,1.11795,0,0
01-1-000770,82.5628,85.8743,12.9733,0.63269,0,0
01-1-000771,81.3197,84.7748,10.6575,0.236898,0,0
01-1-000772,81.5255,82.5865,15.463,0.252958,0,0
01-1-000773,82.2576,82.9976,12.0601,0.178856,0,0
01-1-000775,76.3489,89.4179,19.0325,0.494297,0,0
01-1-000776,75.7054,85.7026,11.9894,0.141889,0,0
01-1-000777,72.8836,87.6852,10.0571,0.12604,0,0
01-1-000778,71.4629,89.7901,26.3604,0.597465,0,0
01-1-000779,70.1671,85.6361,15.876,0.269304,0,0
01-1-000780,70.9611,85.1513,27.9552,0.639942,0,0
01-1-000785,63.3417,89.5045,16.471,0.298957,0,0
01-1-000786,63.1531,88.5869,19.6598,0.655293,0,0
01-1-000787,60.236,87.9728,12.7946,0.214107,0,0
01-1-000790,66.8599,86.3073,17.6879,0.844096,0,0
01-1-000791,69.2047,85.5912,14.345,0.249763,0,0
01-1-000792,74.8453,84.7333,14.1034,0.217316,0,0
01-1-000793,75.0413,85.0957,17.9317,0.261627,0,0
01-1-000794,74.4924,82.0594,10.3916,0.200252,0,0
01-1-000795,76.0375,81.3255,15.474,0.361317,0,0
01-1-000800,79.1827,78.9512,17.2572,0.28786,0,0
01-1-000801,79.7197,79.7601,12.7244,0.467662,0,0
01-1-000802,82.167,75.9207,12.3706,0.477672,0,0
01-1-000803,82.4045,77.3724,12.7953,0.311203,0,0
01-1-000804,81.7967,75.4443,10.3422,0.155055,0,0
01-1-000805,81.4864,74.7236,25.8883,0.723365,0,0
01-1-000806,82.499,72.4824,13.5136,0.3917,0,0
01-1-000807,83.7055,73.8988,13.3404,0.39868,0,0
01-1-000808,83.363,72.7264,15.4848,0.37897,0,0
01-1-000810,83.8255,65.7525,20.7368,0.564676,0,0
01-1-000812,85.8041,49.1332,27.5845,0.530771,0,0
01-1-000813,86.2595,54.4016,15.8846,0.55399,0,0
01-1-000814,86.3774,58.7121,14.8523,0.310728,0,0
01-1-000817,88.5906,97.1932,24.1307,0.570652,0,0
01-1-000820,84.5278,284.161,13.0318,0.660061,0,0
01-1-000821,83.9949,294.165,26.7443,0.736151,0,0
01-1-000822,83.1352,291.514,16.1409,0.358181,0,0
01-1-000823,82.4142,291.349,19.7148,0.156324,0,0
01-1-000825,80.1574,280.658,11.6359,0.254328,0,0
01-1-000829,76.5838,277.8,15.0895,0.599729,0,0
01-1-000830,75.7777,279.334,20.1374,0.39446,0,0
01-1-000833,72.9885,277.757,16.2064,0.635726,0,0
01-1-000834,73.0457,277.159,26.9701,0.628973,0,0
01-1-000837,65.1806,273.366,22.0772,0.308383,0,0
01-1-000838,61.3903,276.338,19.6398,0.488416,0,0
01-1-000839,62.5559,276.968,15.7004,0.236227,0,0
01-1-000840,62.8385,275.325,15.3506,0.184912,0,0
01-1-000841,63.4115,276.688,16.1992,0.635089,0,0
01-1-000842,63.9376,277.314,12.3357,0.327905,0,0
01-1-000843,64.0036,276.657,10.3554,0.253054,0,0
01-1-000846,65.3542,277.564,17.8366,0.15146,0,0
01-1-000847,66.0156,275.863,10.0008,0.148923,0,0
01-1-000848,66.4678,277.831,10.8633,0.149081,0,0
01-1-000850,68.6545,277.324,13.4489,0.347308,0,0
01-1-000851,69.0925,278.287,15.4731,0.271181,0,0
01-1-000852,69.4867,277.773,12.5946,0.13283,0,0
01-1-000854,69.6713,281.193,11.0296,0.141905,0,0
01-1-000857,75.6606,283.759,26.9392,0.441235,0,0
01-1-000860,77.7701,289.277,22.3179,0.310535,0,0
01-1-000870,83.4014,304.99,14.8643,0.278752,0,0
01-1-000871,84.3548,305.739,22.887,0.533939,0,0
01-1-000872,84.4954,310.18,10.7603,0.253946,0,0
01-1-000873,85.514,314.692,18.1427,0.204848,0,0
01-1-000874,86.8241,5.49151,10.4264,0.385606,0,0
01-1-000876,85.4462,32.6075,24.3142,0.673961,0,0
01-1-000879,84.6881,47.9714,26.5907,0.467391,0,0
01-1-000882,81.0633,69.661,16.053,0.355828,0,0
01-1-000883,80.1611,72.2525,17.4749,0.362812,0,0
01-1-000884,80.4354,70.1347,20.7624,0.61148,0,0
01-1-000885,78.362,74.8777,22.4928,0.345662,0,0
01-1-000886,75.5383,77.4174,12.9241,0.342838,0,0
01-1-000887,74.4904,79.5989,17.6652,0.309907,0,0
01-1-000888,74.3365,77.6243,17.9448,0.267376,0,0
01-1-000889,74.0557,79.9478,12.6833,0.138212,0,0
01-1-000890,73.738,80.7308,17.4366,0.391873,0,0
01-1-000891,74.161,81.2465,13.0273,0.25911,0,0
01-1-000892,73.1019,81.3515,14.4996,0.247547,0,0
01-1-000893,72.1233,81.2139,18.0414,0.435384,0,0
01-1-000895,71.0819,79.505,12.2511,0.520601,0,0
01-1-000896,62.5995,83.1483,20.3468,0.499406,0,0
01-1-000897,63.3472,82.8927,11.0876,0.278639,0,0
01-1-000898,61.0173,81.2314,12.3324,0.239631,0,0
01-1-000899,61.017,80.8302,11.5804,0.185987,0,0
01-1-000900,61.3547,80.6732,11.8196,0.435893,0,0
01-1-000902,68.8713,76.3859,11.389,0.320709,0,0
01-1-000904,69.9181,77.0349,11.1277,0.304792,0,0
01-1-000906,74.7766,75.8163,15.0001,0.303542,0,0
01-1-000908,77.1598,72.9938,23.2197,0.507126,0,0
01-1-000909,77.6038,73.3039,14.4881,0.348833,0,0
01-1-000910,76.1522,73.6234,21.9756,0.63658,0,0
01-1-000911,76.6951,72.8492,22.1716,0.25581,0,0
01-1-000914,76.3629,70.4094,12.3012,0.145125,0,0
01-1-000915,78.2943,68.1183,11.3363,0.289629,0,0
01-1-000916,78.5747,70.2474,21.4862,0.352138,0,0
01-1-000917,79.515,63.773,24.1564,0.903516,0,0
01-1-000919,80.7554,60.6746,13.2569,0.189802,0,0
01-1-000920,80.8736,61.8583,13.1954,0.408495,0,0
01-1-000921,80.3099,60.4945,13.5489,0.218075,0,0
01-1-000923,81.8589,53.8044,13.1818,0.265008,0,0
01-1-000924,80.6362,57.1379,20.3841,0.592809,0,0
01-1-000928,84.6116,321.626,28.562,0.795353,0,0
01-1-000930,83.3531,310.684,17.1777,0.622494,0,0
01-1-000932,80.6883,298.106,15.9225,0.277202,0,0
01-1-000934,80.2942,296.194,15.2558,0.434461,0,0
01-1-000935,79.9318,299.472,14.1772,0.171838,0,0
01-1-000936,78.7774,296.244,23.6601,0.389337,0,0
01-1-000939,80.0058,292.096,23.567,0.395812,0,0
01-1-000942,72.8979,284.961,28.4596,0.883252,0,0
01-1-000943,71.3482,284.377,14.9693,0.208575,0,0
01-1-000944,67.3036,281.997,10.8212,0.115239,0,0
01-1-000945,67.5294,281.874,12.4956,0.235502,0,0
01-1-000946,67.7826,280.737,11.4449,0.483455,0,0
01-1-000949,66.5875,281.434,12.6262,0.166073,0,0
01-1-000950,65.4276,278.945,11.6425,0.197038,0,0
01-1-000954,63.9237,277.751,10.2357,0.434145,0,0
01-1-000956,62.0063,278.942,17.6114,0.536917,0,0
01-1-000957,61.2779,278.035,13.128,0.186005,0,0
01-1-000959,60.9195,280.298,20.6332,0.577195,0,0
01-1-000961,62.2794,280.688,10.2766,0.140114,0,0
01-1-000962,64.2031,282.899,12.8452,0.283431,0,0
01-1-000963,64.3972,281.733,14.126,0.300107,0,0
01-1-000964,64.6381,281.671,10.8406,0.122619,0,0
01-1-000965,67.7916,284.261,14.7949,0.332887,0,0
01-1-000966,67.3524,284.166,12.2671,0.120315,0,0
01-1-000967,67.1227,286.258,17.7598,0.409085,0,0
01-1-000968,67.2741,284.978,15.0279,0.407783,0,0
01-1-000969,68.4309,285.603,28.7333,0.512134,0,0
01-1-000970,69.0786,286.359,28.5394,0.514511,0,0
01-1-000972,70.5445,291.638,13.5926,0.085906,0,0
01-1-000973,70.2841,292.454,29.3377,0.391841,0,0
01-1-000974,78.3167,296.435,13.8455,0.218025,0,0
01-1-000975,79.3215,302.074,10.647,0.289488,0,0
01-1-000976,78.7189,303.089,10.2191,0.177795,0,0
01-1-000977,77.941,301.254,12.5436,0.360007,0,0
01-1-000978,77.3713,302.345,29.5014,0.511624,0,0
01-1-000979,80.1405,307.315,18.5665,0.229663,0,0
01-1-000980,81.5341,307.423,19.32,0.236143,0,0
01-1-000981,82.0389,307.304,10.0622,0.296489,0,0
01-1-000982,82.025,310.959,24.1823,0.50937,0,0
01-1-000983,82.8101,314.01,17.3613,0.637558,0,0
01-1-000984,81.6531,319.314,20.6452,0.500353,0,0
01-1-000987,81.3276,44.7118,22.0873,0.918764,0,0
01-1-000989,79.0649,56.4931,19.1561,0.392332,0,0
01-1-000990,80.0236,49.7904,22.8649,0.575382,0,0
01-1-000992,78.88,61.1321,28.0729,0.512022,0,0
01-1-000993,77.856,61.2732,20.2144,0.518053,0,0
01-1-000995,76.8913,61.745,21.729,0.739982,0,0
01-1-000997,77.6631,59.2207,15.3337,0.4611,0,0
01-1-000998,77.0212,59.3668,14.0368,0.392554,0,0
01-1-000999,77.3725,60.6787,12.4124,0.544799,0,0
01-1-001001,71.7259,73.1357,10.4603,0.0918524,0,0
01-1-001002,70.5852,73.6213,12.1017,0.221076,0,0
01-1-001008,64.7484,78.7132,26.3824,0.215938,0,0
01-1-001010,64.7521,72.7658,12.7648,0.253765,0,0
01-1-001012,72.7536,63.9205,10.4546,0.141387,0,0
01-1-001015,76.9285,56.8178,23.1723,0.663739,0,0
01-1-001021,82.3432,22.2074,11.6729,0.196065,0,0
01-1-001022,82.9026,15.4742,25.6138,0.827299,0,0
01-1-001023,82.5963,354.553,15.9321,0.40906,0,0
01-1-001026,82.2693,18.6445,20.1269,0.229268,0,0
01-1-001027,82.1105,15.9527,22.7467,0.555725,0,0
01-1-001028,83.5014,352.555,25.6723,0.520491,0,0
01-1-001030,82.2559,330.511,16.7721,0.174878,0,0
01-1-001031,81.5424,331.201,21.1151,0.478954,0,0
01-1-001033,82.046,342.944,17.1244,0.640143,0,0
01-1-001034,79.1009,308.334,20.3212,0.50969,0,0
01-1-001038,73.0175,293.782,13.8486,0.244149,0,0
01-1-001039,71.4711,292.586,10.581,0.368141,0,0
01-1-001041,69.3726,289.927,10.8162,0.0884419,0,0
01-1-001042,67.8225,289.087,10.8408,0.197204,0,0
01-1-001043,66.018,286.661,16.7291,0.290179,0,0
01-1-001046,64.5016,287.636,27.6968,0.412549,0,0
01-1-001048,62.6895,289.602,26.6699,0.826682,0,0
01-1-001049,65.4457,290.724,17.7921,0.204513,0,0
01-1-001050,68.2274,292.492,11.4899,0.156021,0,0
01-1-001052,77.678,317.262,21.3079,0.611427,0,0
01-1-001053,78.7052,319.273,19.212,0.409143,0,0
01-1-001055,79.5155,321.487,16.894,0.163179,0,0
01-1-001056,81.7363,357.215,11.9782,0.231644,0,0
01-1-001057,81.528,5.62552,10.9262,0.25175,0,0
01-1-001058,81.4232,22.7736,14.2741,0.0838025,0,0
01-1-001059,80.8196,7.38327,23.7895,0.279368,0,0
01-1-001063,80.5857,30.0953,12.9156,0.259917,0,0
01-1-001066,77.2974,51.3831,14.6883,0.12997,0,0
01-1-001068,76.5173,51.5829,20.0234,0.267669,0,0
01-1-001070,75.6172,52.9837,19.2774,0.329153,0,0
01-1-001071,73.4288,57.2359,10.0635,0.141913,0,0
01-1-001072,70.5751,63.9767,16.9877,0.323241,0,0
01-1-001074,68.0377,66.1676,10.9632,0.178842,0,0
01-1-001076,68.2148,67.3529,25.4671,0.343225,0,0
01-1-001077,64.7852,71.7549,15.3213,0.285222,0,0
01-1-001081,63.3526,68.5519,12.4637,0.385354,0,0
01-1-001082,64.3405,67.7286,18.875,1.02549,0,0
01-1-001083,65.2671,67.2833,26.4618,0.695942,0,0
01-1-001085,68.1285,63.0597,20.4242,0.278137,0,0
01-1-001086,68.2352,61.8835,19.5045,0.424865,0,0
01-1-001088,70.5072,61.3477,24.7447,0.683943,0,0
01-1-001089,71.5077,57.3514,13.2544,0.18357,0,0
01-1-001090,72.4602,53.3028,14.6823,0.556727,0,0
01-1-001091,73.6328,50.5714,16.0792,0.604226,0,0
01-1-001092,72.8841,53.8775,10.486,0.269521,0,0
01-1-001093,74.9068,50.912,11.6139,0.102938,0,0
01-1-001094,74.713,47.2538,12.8585,0.760784,0,0
01-1-001095,75.1162,46.4612,13.5301,0.316173,0,0
01-1-001099,77.3023,41.5032,15.4622,0.42826,0,0
01-1-001100,77.5031,43.14,10.6424,0.236367,0,0
01-1-001101,77.0298,38.6947,19.1812,0.520774,0,0
01-1-001102,76.8549,38.5137,15.8005,0.233739,0,0
01-1-001103,78.0363,30.7429,15.6616,0.302548,0,0
01-1-001104,78.5754,38.9258,16.9927,0.71356,0,0
01-1-001108,80.6322,3.88708,10.9466,0.275864,0,0
01-1-001109,79.8667,345.59,11.8616,0.208034,0,0
01-1-001111,75.8737,314.916,19.4025,0.235276,0,0
01-1-001113,74.6525,306.522,13.888,0.286324,0,0
01-1-001114,70.5704,302.749,25.2561,0.608622,0,0
01-1-001115,70.2325,299.408,13.916,0.185591,0,0
01-1-001116,68.9346,295.497,21.8952,0.579639,0,0
01-1-001120,61.7878,289.82,27.0728,0.546419,0,0
01-1-001122,73.522,311.066,18.4009,0.360074,0,0
01-1-001128,75.7035,323.904,17.1665,0.39508,0,0
01-1-001129,75.0803,324.487,18.9506,0.678767,0,0
01-1-001131,77.4156,333.9,12.5058,0.164073,0,0
01-1-001135,77.3947,27.7336,12.9247,0.302112,0,0
01-1-001136,77.7394,28.8404,18.8563,0.287911,0,0
01-1-001138,76.0879,38.5084,17.1149,0.498416,0,0
01-1-001140,76.3555,27.9353,18.8813,0.280573,0,0
01-1-001141,76.1459,26.1495,16.137,0.579323,0,0
01-1-001143,76.5469,36.0222,18.0389,0.270688,0,0
01-1-001144,73.4048,49.2636,14.7645,0.450398,0,0
01-1-001145,67.0868,59.439,17.0589,0.276544,0,0
01-1-001146,65.1604,63.8721,24.8978,0.385242,0,0
01-1-001147,64.635,65.3194,24.4343,0.814271,0,0
01-1-001148,63.2982,67.3395,11.076,0.291159,0,0
01-1-001151,62.9183,62.4306,11.4004,0.572777,0,0
01-1-001152,63.7198,63.8341,21.4556,0.559797,0,0
01-1-001153,65.4261,61.8453,19.0594,0.446692,0,0
01-1-001155,66.56,57.0693,16.7672,0.338441,0,0
01-1-001156,68.0247,55.7721,12.2985,0.1606,0,0
01-1-001161,67.2881,53.4108,28.689,0.650482,0,0
01-1-001162,73.186,43.6082,24.2307,0.624302,0,0
01-1-001163,74.3235,35.9389,14.4313,0.183927,0,0
01-1-001164,76.7839,22.1419,11.8441,0.141793,0,0
01-1-001165,76.6543,20.6634,14.8517,0.189343,0,0
01-1-001166,77.1448,22.0376,11.1863,0.12914,0,0
01-1-001169,76.7701,359.644,27.3773,0.338667,0,0
01-1-001170,76.3507,2.94421,22.6033,0.369563,0,0
01-1-001171,75.1555,326.736,10.9395,0.157783,0,0
01-1-001172,74.2097,323.73,10.2361,0.16422,0,0
01-1-001173,74.3391,322.252,15.2786,0.240731,0,0
01-1-001175,68.0367,309.643,14.6301,0.186926,0,0
01-1-001176,73.1735,323.01,17.9056,0.309708,0,0
01-1-001180,75.3899,352.241,14.5904,0.212186,0,0
01-1-001182,74.9726,4.75588,13.7777,0.148405,0,0
01-1-001185,75.6185,25.053,11.0086,0.361201,0,0
01-1-001186,74.5984,28.4312,15.765,0.644205,0,0
01-1-001187,73.2512,30.8287,15.1284,0.616473,0,0
01-1-001188,72.9341,32.992,17.8122,0.16857,0,0
01-1-001189,72.5277,36.9313,19.3888,0.163281,0,0
01-1-001191,70.1411,41.6078,18.5569,0.325397,0,0
01-1-001192,70.6747,42.3713,29.4042,1.02536,0,0
01-1-001194,69.6418,46.3686,13.3209,0.353936,0,0
01-1-001197,65.8767,56.7857,10.8086,0.217356,0,0
01-1-001198,64.746,57.5599,24.7096,0.572755,0,0
01-1-001199,64.542,55.475,23.8372,0.676729,0,0
01-1-001200,63.1049,58.4253,11.8153,0.319641,0,0
01-1-001201,62.6435,58.9582,10.2599,0.130314,0,0
01-1-001202,61.5926,60.8378,10.2633,0.317193,0,0
01-1-001205,62.0244,61.6525,13.3685,0.219366,0,0
01-1-001206,60.9168,60.81,19.3503,0.48484,0,0
01-1-001211,64.18,53.5206,25.5532,0.64876,0,0
01-1-001212,66.4363,50.1414,19.8415,0.590464,0,0
01-1-001214,67.7197,46.854,28.9173,0.859608,0,0
01-1-001215,69.6339,44.8324,15.9981,0.157043,0,0
01-1-001216,68.7777,42.4118,14.7402,0.208263,0,0
01-1-001217,70.7234,40.1854,15.0818,0.209177,0,0
01-1-001219,69.5867,37.9927,14.9732,0.180328,0,0
01-1-001221,70.362,36.108,23.147,0.379771,0,0
01-1-001223,73.5563,27.5253,17.203,0.664705,0,0
01-1-001226,74.9162,11.0104,10.446,0.215665,0,0
01-1-001227,74.3891,11.1524,10.3197,0.417598,0,0
01-1-001228,75.008,352.723,11.4412,0.16585,0,0
01-1-001234,64.1998,303.627,17.2956,0.523566,0,0
01-1-001241,71.3952,339.131,28.693,0.337854,0,0
01-1-001243,73.5475,5.17765,10.3883,0.106118,0,0
01-1-001244,73.0965,8.7012,11.9568,0.252616,0,0
01-1-001245,72.8053,8.90477,10.5022,0.202043,0,0
01-1-001246,72.9501,10.8982,28.6974,1.0031,0,0
01-1-001247,71.8358,30.2055,16.9928,0.353951,0,0
01-1-001249,71.3795,29.7267,28.4043,0.483837,0,0
01-1-001250,69.9362,31.5378,14.4105,0.326325,0,0
01-1-001252,64.4011,51.8218,10.0021,0.108199,0,0
01-1-001253,64.3764,52.3584,10.0773,0.259209,0,0
01-1-001254,61.7277,56.1623,10.6961,0.692851,0,0
01-1-001262,61.7218,50.2953,29.8835,0.720595,0,0
01-1-001263,65.0745,45.5232,25.5515,0.520932,0,0
01-1-001264,64.6667,44.8778,14.7066,0.291557,0,0
01-1-001265,65.4818,42.0128,14.6422,0.177228,0,0
01-1-001266,64.4595,46.6596,11.2735,0.558725,0,0
01-1-001269,67.5405,35.1915,10.0451,0.0934003,0,0
01-1-001270,68.5559,33.0302,17.1158,0.465855,0,0
01-1-001271,70.2562,29.4323,10.9553,0.147707,0,0
01-1-001272,69.923,26.5433,16.3731,0.518038,0,0
01-1-001274,70.3803,27.7804,13.3849,0.239592,0,0
01-1-001275,72.0421,16.331,12.7229,0.329285,0,0
01-1-001279,70.5664,3.8729,27.5484,0.461174,0,0
01-1-001281,71.6402,0.2461,15.0081,0.336897,0,0
01-1-001283,72.2615,352.994,18.029,0.623264,0,0
01-1-001287,70.362,338.65,13.3835,0.394868,0,0
01-1-001288,69.7089,335.538,10.4207,0.161751,0,0
01-1-001292,60.958,306.518,11.9899,0.2737,0,0
01-1-001294,69.6208,341.172,11.5406,0.419464,0,0
01-1-001297,71.5873,353.256,10.0103,0.371339,0,0
01-1-001299,70.703,356.657,25.6037,0.51913,0,0
01-1-001300,70.5283,354.091,22.9854,0.552603,0,0
01-1-001304,68.0464,29.3693,14.314,0.188413,0,0
01-1-001305,67.3748,31.4579,10.2804,0.120788,0,0
01-1-001306,64.1031,43.4681,17.9615,0.992382,0,0
01-1-001307,63.4185,39.6504,16.0818,0.229,0,0
01-1-001308,64.4287,40.7645,10.6896,0.178096,0,0
01-1-001309,64.385,40.1442,14.4686,0.355342,0,0
01-1-001310,64.7796,38.6493,20.9198,0.524945,0,0
01-1-001312,60.4938,46.6259,19.2446,0.357971,0,0
01-1-001314,60.386,48.1245,10.2155,0.221694,0,0
01-1-001315,61.7343,45.5408,10.5604,0.249543,0,0
01-1-001316,63.519,41.4501,14.8361,0.387955,0,0
01-1-001318,62.8902,40.6239,19.6426,0.554985,0,0
01-1-001323,69.0013,14.0747,11.9696,0.493531,0,0
01-1-001325,70.0678,3.01041,11.3691,0.0962734,0,0
01-1-001328,62.392,319.884,12.0882,0.261514,0,0
01-1-001329,67.6059,343.858,21.1927,0.247118,0,0
01-1-001330,68.671,359.551,14.3991,0.232996,0,0
01-1-001331,68.3553,0.142425,10.1397,0.27507,0,0
01-1-001333,67.9964,357.453,18.6805,0.689995,0,0
01-1-001334,67.0275,359.641,17.023,0.425955,0,0
01-1-001335,67.9667,0.126027,29.5703,1.1833,0,0
01-1-001336,69.0092,3.38074,17.2303,0.367216,0,0
01-1-001337,67.1835,18.9062,11.9292,0.464379,0,0
01-1-001339,67.1518,13.622,29.4446,0.323761,0,0
01-1-001340,67.0022,18.0438,13.7389,0.443053,0,0
01-1-001342,65.2832,29.907,20.2867,0.537474,0,0
01-1-001343,64.9928,31.1348,15.6788,0.481864,0,0
01-1-001344,64.798,29.7308,15.685,0.331581,0,0
01-1-001345,65.2031,27.6702,22.0118,0.518112,0,0
01-1-001346,61.7002,41.379,10.9972,0.213286,0,0
01-1-001348,61.2604,41.525,10.2872,0.375848,0,0
01-1-001351,61.1761,40.6117,17.2215,0.304433,0,0
01-1-001353,60.7058,37.7666,13.3677,0.325694,0,0
01-1-001355,63.7387,27.8039,18.6832,0.301499,0,0
01-1-001356,64.612,26.1109,24.4084,0.35761,0,0
01-1-001358,62.9123,28.762,19.3914,0.680427,0,0
01-1-001361,65.4953,22.1302,13.2201,0.445994,0,0
01-1-001362,66.3739,18.9791,14.8499,0.21501,0,0
01-1-001364,65.7234,18.2103,18.0243,0.370038,0,0
01-1-001365,64.5118,332.707,12.7182,0.110268,0,0
01-1-001366,64.4056,331.809,11.1159,0.110542,0,0
01-1-001372,64.5891,338.355,16.2406,0.343518,0,0
01-1-001379,62.629,336.568,15.9168,0.170552,0,0
01-1-001380,61.9018,337.034,13.317,0.503965,0,0
01-1-001390,61.5349,21.1473,15.9815,0.677286,0,0
01-1-001392,61.3812,17.849,11.8702,0.0614227,0,0
01-1-001393,61.1828,18.6452,19.3533,0.244239,0,0
01-1-001394,61.1626,16.0481,11.1166,0.210262,0,0
01-1-001397,60.503,351.758,19.0095,0.406787,0,0
01-1-001398,61.0445,5.65155,15.1659,0.233626,0,0
01-1-001401,60.195,51.7061,21.2879,0.333966,0,0
01-1-001404,64.5517,307.586,11.3734,0.228209,0,0
01-1-001406,67.1082,50.175,11.9727,0.387686,0,0
01-1-001407,64.1111,62.3832,12.401,0.462867,0,0
01-1-001412,71.3294,297.492,26.3167,0.523403,0,0
01-1-001413,78.5097,321.388,20.6505,0.471568,0,0
01-1-001414,80.2083,345.774,17.0099,0.435946,0,0
01-1-001415,81.4974,20.2983,10.9684,0.305201,0,0
01-1-001417,82.391,47.1825,24.8698,0.530923,0,0
01-1-001418,83.6261,13.1289,16.4205,0.333723,0,0
01-1-001419,64.4648,274.269,25.3941,0.258663,0,0
01-1-001420,86.6344,12.1663,15.0083,0.323306,0,0
01-1-001421,79.2951,68.9676,26.5859,0.808399,0,0
01-1-001422,77.8612,77.5563,20.2092,0.311296,0,0
01-1-001423,87.7441,238.712,18.1822,0.609416,0,0
01-1-001424,79.7594,256.345,13.3368,0.329617,0,0
01-1-001425,80.0649,257.322,12.2975,0.669373,0,0
01-1-001427,78.6352,250.438,17.1835,0.251038,0,0
01-1-001428,83.4951,231.562,23.1315,0.414274,0,0
01-1-001430,80.1067,123.195,19.0157,0.316233,0,0
01-1-001431,80.6669,121.32,28.0182,0.489339,0,0
01-1-001432,74.5165,110.579,12.5767,0.186851,0,0
01-1-001434,73.3706,104.754,17.3192,0.550829,0,0
01-1-001435,61.8835,102.267,29.9308,0.548087,0,0
01-1-001437,75.9613,135.673,29.3105,0.756454,0,0
01-1-001438,66.8477,119.6,23.615,1.01206,0,0
01-1-001439,75.1864,170.814,14.3473,0.480554,0,0
01-1-001440,75.4701,191.784,10.6408,0.299332,0,0
01-1-001443,70.7147,225.602,12.199,0.151737,0,0
01-1-001444,70.7583,228.763,10.3932,0.1491,0,0
01-1-001448,73.1927,192.049,19.965,0.122087,0,0
01-1-001449,71.2404,182.192,13.8854,0.285519,0,0
01-1-001451,63.5799,141.192,26.0728,0.208214,0,0
01-1-001452,63.1996,139.489,27.4007,0.470527,0,0
